Filler_Status,Machine,Status,Start_Time,Count,duration_sec
Safety Stopped,Palletiser,2,2020-01-17,4,435.625
Safety Stopped,Palletiser,2,2020-01-18,1,27.07
Safety Stopped,Palletiser,2,2020-01-20,5,383.214
Safety Stopped,Palletiser,2,2020-01-21,1,27.073
Safety Stopped,Palletiser,2,2020-01-23,2,78.075
Safety Stopped,Palletiser,2,2020-01-25,1,4.011
Safety Stopped,Palletiser,2,2020-01-27,2,36.479
Safety Stopped,Palletiser,2,2020-01-28,2,23.202
Safety Stopped,Palletiser,2,2020-01-30,5,631.492
Safety Stopped,Palletiser,4,2020-01-08,1,23.079
Safety Stopped,Palletiser,4,2020-01-14,1,26.078
Safety Stopped,Palletiser,4,2020-01-15,1,62.182
Safety Stopped,Palletiser,4,2020-01-20,9,122.08
Safety Stopped,Palletiser,4,2020-01-27,2,38.107
Safety Stopped,Palletiser,4,2020-01-28,1,114.475
Safety Stopped,Palletiser,4,2020-01-29,1,178.153
Safety Stopped,Screwcap,0,2020-01-07,5,255.469
Safety Stopped,Screwcap,0,2020-01-08,1,610.126
Safety Stopped,Screwcap,0,2020-01-10,3,217.332
Safety Stopped,Screwcap,0,2020-01-11,9,1412.005
Safety Stopped,Screwcap,0,2020-01-14,22,1051.916
Safety Stopped,Screwcap,0,2020-01-15,5,765.956
Safety Stopped,Screwcap,0,2020-01-16,20,750.764
Safety Stopped,Screwcap,0,2020-01-17,12,902.394
Safety Stopped,Screwcap,0,2020-01-18,6,1328.186
Safety Stopped,Screwcap,0,2020-01-19,1,337.792
Safety Stopped,Screwcap,0,2020-01-20,10,1984.622
Safety Stopped,Screwcap,0,2020-01-21,3,482.922
Safety Stopped,Screwcap,0,2020-01-22,2,272.514
Safety Stopped,Screwcap,0,2020-01-23,2,441.707
Safety Stopped,Screwcap,0,2020-01-27,3,1613.54
Safety Stopped,Screwcap,0,2020-01-28,3,436.907
Safety Stopped,Screwcap,0,2020-01-29,3,103.876
Safety Stopped,Screwcap,0,2020-01-30,9,538.617
Safety Stopped,Screwcap,2,2020-01-07,4,17.151
Safety Stopped,Screwcap,2,2020-01-10,1,1.004
Safety Stopped,Screwcap,2,2020-01-11,8,25.224
Safety Stopped,Screwcap,2,2020-01-14,19,70.49
Safety Stopped,Screwcap,2,2020-01-15,3,34.091
Safety Stopped,Screwcap,2,2020-01-16,15,75.399
Safety Stopped,Screwcap,2,2020-01-17,9,31.095
Safety Stopped,Screwcap,2,2020-01-18,6,23.061
Safety Stopped,Screwcap,2,2020-01-20,5,24.143
Safety Stopped,Screwcap,2,2020-01-21,2,8.021
Safety Stopped,Screwcap,2,2020-01-22,1,33.519
Safety Stopped,Screwcap,2,2020-01-23,2,9.107
Safety Stopped,Screwcap,2,2020-01-29,2,22.204
Safety Stopped,Screwcap,2,2020-01-30,6,19.136
Safety Stopped,Screwcap,3,2020-01-20,1,11.03
Safety Stopped,Screwcap,3,2020-01-28,2,9.142
Safety Stopped,Screwcap,4,2020-01-19,1,5.078
Safety Stopped,TopSealer,0,2020-01-07,4,118.413
Safety Stopped,TopSealer,0,2020-01-08,5,464.971
Safety Stopped,TopSealer,0,2020-01-11,5,1004.015
Safety Stopped,TopSealer,0,2020-01-14,10,838.809
Safety Stopped,TopSealer,0,2020-01-15,2,414.869
Safety Stopped,TopSealer,0,2020-01-16,8,636.752
Safety Stopped,TopSealer,0,2020-01-17,9,932.167
Safety Stopped,TopSealer,0,2020-01-18,11,1055.802
Safety Stopped,TopSealer,0,2020-01-19,2,370.033
Safety Stopped,TopSealer,0,2020-01-20,13,1517.186
Safety Stopped,TopSealer,0,2020-01-21,2,697.853
Safety Stopped,TopSealer,0,2020-01-23,4,257.326
Safety Stopped,TopSealer,0,2020-01-27,10,2645.928
Safety Stopped,TopSealer,0,2020-01-28,3,381.146
Safety Stopped,TopSealer,0,2020-01-30,4,250.224
Safety Stopped,TopSealer,2,2020-01-07,4,45.157
Safety Stopped,TopSealer,2,2020-01-08,5,34.147
Safety Stopped,TopSealer,2,2020-01-11,5,125.999
Safety Stopped,TopSealer,2,2020-01-14,10,104.618
Safety Stopped,TopSealer,2,2020-01-15,2,84.77
Safety Stopped,TopSealer,2,2020-01-16,9,243.676
Safety Stopped,TopSealer,2,2020-01-17,7,140.087
Safety Stopped,TopSealer,2,2020-01-18,11,172.222
Safety Stopped,TopSealer,2,2020-01-19,2,11.173
Safety Stopped,TopSealer,2,2020-01-20,13,667.939
Safety Stopped,TopSealer,2,2020-01-21,1,51.146
Safety Stopped,TopSealer,2,2020-01-22,1,54.142
Safety Stopped,TopSealer,2,2020-01-23,4,164.754
Safety Stopped,TopSealer,2,2020-01-27,6,66.311
Safety Stopped,TopSealer,2,2020-01-28,3,99.368
Safety Stopped,TopSealer,2,2020-01-29,1,124.807
Safety Stopped,TopSealer,2,2020-01-30,5,226.71
Safety Stopped,TopSealer,3,2020-01-08,3,48.404
Safety Stopped,TopSealer,3,2020-01-14,2,42.259
Safety Stopped,TopSealer,3,2020-01-19,1,13.165
Safety Stopped,TopSealer,3,2020-01-20,1,28.391
Safety Stopped,TopSealer,3,2020-01-25,1,460.022
Safety Stopped,TopSealer,3,2020-01-27,1,32.274
Starved,Depal,0,2020-01-02,6,3184.386
Starved,Depal,0,2020-01-03,2,230.507
Starved,Depal,0,2020-01-05,4,4681.985
Starved,Depal,0,2020-01-06,6,23382.432
Starved,Depal,0,2020-01-07,7,15664.07
Starved,Depal,0,2020-01-08,1,5623.684
Starved,Depal,0,2020-01-10,7,2657.604
Starved,Depal,0,2020-01-11,7,14743.064
Starved,Depal,0,2020-01-12,4,8847.092
Starved,Depal,0,2020-01-13,26,15597.647
Starved,Depal,0,2020-01-14,3,2801.29
Starved,Depal,0,2020-01-15,5,688.473
Starved,Depal,0,2020-01-16,3,145.711
Starved,Depal,0,2020-01-18,2,265.119
Starved,Depal,0,2020-01-19,5,1107.308
Starved,Depal,0,2020-01-20,5,1621.93
Starved,Depal,0,2020-01-21,4,10057.132
Starved,Depal,0,2020-01-22,1,1578.543
Starved,Depal,0,2020-01-23,7,5754.536
Starved,Depal,0,2020-01-24,12,3522.182
Starved,Depal,0,2020-01-25,4,911.647
Starved,Depal,0,2020-01-26,13,6623.592
Starved,Depal,0,2020-01-27,9,19694.258
Starved,Depal,0,2020-01-28,13,16799.433
Starved,Depal,0,2020-01-29,3,576.852
Starved,Depal,0,2020-01-30,3,5678.481
Starved,Depal,0,2020-01-31,4,3480.555
Starved,Depal,1,2020-01-02,1,14.041
Starved,Depal,1,2020-01-05,2,164.614
Starved,Depal,1,2020-01-07,1,92.783
Starved,Depal,1,2020-01-08,1,351.557
Starved,Depal,1,2020-01-10,2,129.06
Starved,Depal,1,2020-01-11,2,109.427
Starved,Depal,1,2020-01-12,1,3.01
Starved,Depal,1,2020-01-13,8,1776.584
Starved,Depal,1,2020-01-18,2,154.214
Starved,Depal,1,2020-01-19,1,98.281
Starved,Depal,1,2020-01-20,1,15.041
Starved,Depal,1,2020-01-21,3,282.798
Starved,Depal,1,2020-01-23,3,135.142
Starved,Depal,1,2020-01-24,5,60.589
Starved,Depal,1,2020-01-25,1,637.85
Starved,Depal,1,2020-01-26,1,13.038
Starved,Depal,1,2020-01-27,8,939.676
Starved,Depal,1,2020-01-28,4,244.948
Starved,Depal,1,2020-01-29,2,552.788
Starved,Depal,1,2020-01-30,3,1528.948
Starved,Depal,1,2020-01-31,1,68.419
Starved,Depal,2,2020-01-03,1,654.754
Starved,Depal,2,2020-01-05,2,465.293
Starved,Depal,2,2020-01-08,2,11.041
Starved,Depal,2,2020-01-09,4,1244.114
Starved,Depal,2,2020-01-11,1,273.116
Starved,Depal,2,2020-01-15,1,342.022
Starved,Depal,2,2020-01-20,1,2349.758
Starved,Depal,2,2020-01-28,1,86.558
Starved,Depal,2,2020-01-30,2,72.488
Starved,Depal,2,2020-01-31,1,68.365
Starved,Depal,3,2020-01-03,2,173.623
Starved,Depal,3,2020-01-05,3,151.562
Starved,Depal,3,2020-01-06,2,75.261
Starved,Depal,3,2020-01-07,1,124.41
Starved,Depal,3,2020-01-08,3,92.315
Starved,Depal,3,2020-01-09,4,121.619
Starved,Depal,3,2020-01-10,8,441.951
Starved,Depal,3,2020-01-11,4,412.122
Starved,Depal,3,2020-01-12,1,127.263
Starved,Depal,3,2020-01-13,9,210.03
Starved,Depal,3,2020-01-14,1,110.376
Starved,Depal,3,2020-01-15,1,18.048
Starved,Depal,3,2020-01-16,3,124.467
Starved,Depal,3,2020-01-19,1,88.275
Starved,Depal,3,2020-01-20,4,300.342
Starved,Depal,3,2020-01-21,3,71.767
Starved,Depal,3,2020-01-22,1,120.585
Starved,Depal,3,2020-01-23,3,17.167
Starved,Depal,3,2020-01-24,1,4.011
Starved,Depal,3,2020-01-25,3,114.949
Starved,Depal,3,2020-01-26,3,102.424
Starved,Depal,3,2020-01-27,5,138.168
Starved,Depal,3,2020-01-28,7,447.105
Starved,Depal,3,2020-01-30,1,73.35
Starved,Depal,3,2020-01-31,3,103.479
Starved,Depal,4,2020-01-05,2,42.203
Starved,Depal,4,2020-01-07,1,17.055
Starved,Depal,4,2020-01-10,3,1024.508
Starved,Depal,4,2020-01-12,4,142.571
Starved,Depal,4,2020-01-13,11,411.032
Starved,Depal,4,2020-01-16,1,76.653
Starved,Depal,4,2020-01-23,2,91.953
Starved,Depal,4,2020-01-26,1,36.092
Starved,Depal,4,2020-01-27,1,11.173
Starved,Depal,4,2020-01-28,5,685.148
Starved,Depal,4,2020-01-30,2,117.899
Starved,Depal,4,2020-01-31,1,156.532
Starved,Depal,5,2020-01-02,4,28.148
Starved,Depal,5,2020-01-05,3,30.136
Starved,Depal,5,2020-01-06,5,163.608
Starved,Depal,5,2020-01-07,3,51.174
Starved,Depal,5,2020-01-08,2,68.89
Starved,Depal,5,2020-01-09,2,7.035
Starved,Depal,5,2020-01-10,6,71.565
Starved,Depal,5,2020-01-11,2,112.637
Starved,Depal,5,2020-01-13,9,556.438
Starved,Depal,5,2020-01-14,1,29.093
Starved,Depal,5,2020-01-15,6,926.359
Starved,Depal,5,2020-01-16,3,54.42
Starved,Depal,5,2020-01-19,3,215.397
Starved,Depal,5,2020-01-20,1,11.028
Starved,Depal,5,2020-01-21,1,2.018
Starved,Depal,5,2020-01-22,1,3.047
Starved,Depal,5,2020-01-23,2,13.167
Starved,Depal,5,2020-01-24,7,62.217
Starved,Depal,5,2020-01-25,2,17.076
Starved,Depal,5,2020-01-26,5,82.478
Starved,Depal,5,2020-01-27,5,48.2
Starved,Depal,5,2020-01-28,4,88.237
Starved,Depal,5,2020-01-29,2,86.935
Starved,Depal,5,2020-01-30,1,15.131
Starved,Depal,5,2020-01-31,1,5.017
Starved,Divider,0,2020-01-09,13,675.034
Starved,Divider,0,2020-01-14,9,53.133
Starved,Divider,0,2020-01-16,2,105.285
Starved,Divider,0,2020-01-23,8,93.566
Starved,Divider,0,2020-01-24,45,700.934
Starved,Divider,0,2020-01-25,11,185.636
Starved,Divider,0,2020-01-26,7,43.329
Starved,Divider,0,2020-01-30,99,7122.324
Starved,Divider,1,2020-01-07,1,6.022
Starved,Divider,1,2020-01-14,3,87.573
Starved,Divider,1,2020-01-16,1,29.26
Starved,Divider,1,2020-01-24,3,90.954
Starved,Divider,1,2020-01-25,1,38.094
Starved,Divider,2,2020-01-16,1,14.033
Starved,Divider,2,2020-01-24,34,225.662
Starved,Divider,2,2020-01-26,3,1400.089
Starved,Divider,3,2020-01-07,1,90.33
Starved,Divider,3,2020-01-09,10,79.341
Starved,Divider,3,2020-01-14,12,3525.92
Starved,Divider,3,2020-01-17,1,1208.894
Starved,Divider,3,2020-01-23,8,116.052
Starved,Divider,3,2020-01-24,9,87.351
Starved,Divider,3,2020-01-25,10,1302.554
Starved,Divider,3,2020-01-26,7,1484.823
Starved,Divider,3,2020-01-30,81,1706.021
Starved,Divider,4,2020-01-09,2,9.11
Starved,Divider,4,2020-01-22,1,100.501
Starved,Divider,4,2020-01-23,1,2.007
Starved,Divider,4,2020-01-24,1,52.498
Starved,Divider,4,2020-01-26,4,420.821
Starved,Divider,4,2020-01-30,13,389.533
Starved,Divider,5,2020-01-09,1,15.236
Starved,Divider,5,2020-01-14,2,33.089
Starved,Divider,5,2020-01-22,1,121.66
Starved,Divider,5,2020-01-24,4,215.519
Starved,Divider,5,2020-01-25,2,20.054
Starved,Divider,5,2020-01-26,7,536.864
Starved,Divider,5,2020-01-30,3,42.453
Starved,Divider,7,2020-01-07,1,10836.083
Starved,Divider,7,2020-01-09,1,39.507
Starved,Divider,7,2020-01-14,2,122.346
Starved,Divider,7,2020-01-16,1,4.011
Starved,Divider,7,2020-01-23,2,16.041
Starved,Divider,7,2020-01-24,1,4.031
Starved,Divider,7,2020-01-25,1,2.005
Starved,Divider,7,2020-01-30,3,18.11
Starved,Dynac,0,2020-01-02,2,662.536
Starved,Dynac,0,2020-01-03,2,895.502
Starved,Dynac,0,2020-01-04,1,2046.208
Starved,Dynac,0,2020-01-05,4,10356.142
Starved,Dynac,0,2020-01-06,3,2547.848
Starved,Dynac,0,2020-01-07,8,8522.035
Starved,Dynac,0,2020-01-08,1,1523.546
Starved,Dynac,0,2020-01-09,2,715.569
Starved,Dynac,0,2020-01-10,4,978.745
Starved,Dynac,0,2020-01-11,4,1653.634
Starved,Dynac,0,2020-01-13,20,8044.858
Starved,Dynac,0,2020-01-14,10,2717.747
Starved,Dynac,0,2020-01-15,5,1662.072
Starved,Dynac,0,2020-01-17,1,158.776
Starved,Dynac,0,2020-01-18,6,3427.575
Starved,Dynac,0,2020-01-19,9,2580.939
Starved,Dynac,0,2020-01-20,2,771.512
Starved,Dynac,0,2020-01-21,2,738.032
Starved,Dynac,0,2020-01-22,4,2334.309
Starved,Dynac,0,2020-01-23,7,6049.848
Starved,Dynac,0,2020-01-24,2,483.944
Starved,Dynac,0,2020-01-25,5,1717.466
Starved,Dynac,0,2020-01-26,4,1616.556
Starved,Dynac,0,2020-01-27,12,5955.563
Starved,Dynac,0,2020-01-28,14,9307.901
Starved,Dynac,0,2020-01-29,7,5736.336
Starved,Dynac,0,2020-01-30,15,8312.439
Starved,Dynac,2,2020-01-02,1,8.055
Starved,Dynac,2,2020-01-05,1,27.164
Starved,Dynac,2,2020-01-06,1,11.035
Starved,Dynac,2,2020-01-07,7,140.147
Starved,Dynac,2,2020-01-08,1,17.057
Starved,Dynac,2,2020-01-09,1,43.504
Starved,Dynac,2,2020-01-10,2,21.069
Starved,Dynac,2,2020-01-13,13,521.093
Starved,Dynac,2,2020-01-14,3,45.314
Starved,Dynac,2,2020-01-15,1,21.095
Starved,Dynac,2,2020-01-17,1,6.1
Starved,Dynac,2,2020-01-18,3,29.269
Starved,Dynac,2,2020-01-19,8,228.209
Starved,Dynac,2,2020-01-20,2,61.871
Starved,Dynac,2,2020-01-21,1,49.33
Starved,Dynac,2,2020-01-22,2,37.096
Starved,Dynac,2,2020-01-23,5,99.385
Starved,Dynac,2,2020-01-24,2,59.154
Starved,Dynac,2,2020-01-25,1,21.052
Starved,Dynac,2,2020-01-26,2,85.735
Starved,Dynac,2,2020-01-27,2,64.378
Starved,Dynac,2,2020-01-28,5,97.787
Starved,Dynac,2,2020-01-29,2,20.283
Starved,Dynac,2,2020-01-30,4,34.458
Starved,Dynac,3,2020-01-02,1,2.032
Starved,Dynac,3,2020-01-03,2,6.071
Starved,Dynac,3,2020-01-07,2,27.249
Starved,Dynac,3,2020-01-09,3,61.218
Starved,Dynac,3,2020-01-10,1,2.007
Starved,Dynac,3,2020-01-11,1,6.062
Starved,Dynac,3,2020-01-13,11,73.477
Starved,Dynac,3,2020-01-14,8,142.492
Starved,Dynac,3,2020-01-15,2,33.095
Starved,Dynac,3,2020-01-16,1,61.166
Starved,Dynac,3,2020-01-18,1,13.036
Starved,Dynac,3,2020-01-20,1,4.013
Starved,Dynac,3,2020-01-22,1,7.096
Starved,Dynac,3,2020-01-23,1,3.032
Starved,Dynac,3,2020-01-26,1,46.325
Starved,Dynac,3,2020-01-27,9,131.546
Starved,Dynac,3,2020-01-28,10,98.011
Starved,Dynac,3,2020-01-29,4,72.225
Starved,Dynac,3,2020-01-30,6,69.23
Starved,Erector,0,2020-01-02,36,2373.134
Starved,Erector,0,2020-01-03,7,880.258
Starved,Erector,0,2020-01-04,7,1286.736
Starved,Erector,0,2020-01-05,11,3171.656
Starved,Erector,0,2020-01-06,16,5658.068
Starved,Erector,0,2020-01-07,29,7473.032
Starved,Erector,0,2020-01-08,16,1672.605
Starved,Erector,0,2020-01-09,23,1358.873
Starved,Erector,0,2020-01-10,23,2622.016
Starved,Erector,0,2020-01-11,50,5811.581
Starved,Erector,0,2020-01-12,4,1358.699
Starved,Erector,0,2020-01-13,108,7431.492
Starved,Erector,0,2020-01-14,24,1842.427
Starved,Erector,0,2020-01-15,8,2120.664
Starved,Erector,0,2020-01-16,30,819.28
Starved,Erector,0,2020-01-17,27,655.471
Starved,Erector,0,2020-01-18,17,3777.29
Starved,Erector,0,2020-01-19,30,2804.163
Starved,Erector,0,2020-01-20,14,2584.505
Starved,Erector,0,2020-01-21,21,3599.588
Starved,Erector,0,2020-01-22,47,3245.748
Starved,Erector,0,2020-01-23,124,2639.591
Starved,Erector,0,2020-01-24,7,754.891
Starved,Erector,0,2020-01-25,24,2217.001
Starved,Erector,0,2020-01-26,71,2001.183
Starved,Erector,0,2020-01-27,19,6141.766
Starved,Erector,0,2020-01-28,61,6747.036
Starved,Erector,0,2020-01-29,29,3113.656
Starved,Erector,0,2020-01-30,212,6449.302
Starved,Erector,0,2020-01-31,20,2564.835
Starved,Erector,3,2020-01-02,19,384.015
Starved,Erector,3,2020-01-03,5,152.846
Starved,Erector,3,2020-01-04,6,152.642
Starved,Erector,3,2020-01-05,9,354.298
Starved,Erector,3,2020-01-06,13,372.439
Starved,Erector,3,2020-01-07,20,793.597
Starved,Erector,3,2020-01-08,13,215.438
Starved,Erector,3,2020-01-09,15,305.052
Starved,Erector,3,2020-01-10,18,354.173
Starved,Erector,3,2020-01-11,44,945.996
Starved,Erector,3,2020-01-12,2,55.753
Starved,Erector,3,2020-01-13,98,2141.196
Starved,Erector,3,2020-01-14,18,704.516
Starved,Erector,3,2020-01-15,5,279.819
Starved,Erector,3,2020-01-16,22,212.123
Starved,Erector,3,2020-01-17,27,546.088
Starved,Erector,3,2020-01-18,13,682.593
Starved,Erector,3,2020-01-19,20,398.943
Starved,Erector,3,2020-01-20,6,107.72
Starved,Erector,3,2020-01-21,11,711.851
Starved,Erector,3,2020-01-22,38,889.904
Starved,Erector,3,2020-01-23,110,1313.209
Starved,Erector,3,2020-01-24,2,93.891
Starved,Erector,3,2020-01-25,9,323.961
Starved,Erector,3,2020-01-26,62,1022.463
Starved,Erector,3,2020-01-27,17,574.112
Starved,Erector,3,2020-01-28,51,1680.202
Starved,Erector,3,2020-01-29,16,560.453
Starved,Erector,3,2020-01-30,188,3234.756
Starved,Erector,3,2020-01-31,12,149.001
Starved,Erector,4,2020-01-02,19,105.501
Starved,Erector,4,2020-01-03,4,157.985
Starved,Erector,4,2020-01-05,2,59.499
Starved,Erector,4,2020-01-06,4,50.208
Starved,Erector,4,2020-01-07,7,100.85
Starved,Erector,4,2020-01-08,1,5.017
Starved,Erector,4,2020-01-09,3,13.183
Starved,Erector,4,2020-01-10,3,18.179
Starved,Erector,4,2020-01-11,4,49.507
Starved,Erector,4,2020-01-12,2,15.053
Starved,Erector,4,2020-01-13,9,65.378
Starved,Erector,4,2020-01-14,2,50.142
Starved,Erector,4,2020-01-15,1,30.079
Starved,Erector,4,2020-01-16,7,95.649
Starved,Erector,4,2020-01-17,1,12.032
Starved,Erector,4,2020-01-18,2,39.108
Starved,Erector,4,2020-01-19,5,40.303
Starved,Erector,4,2020-01-20,5,153.963
Starved,Erector,4,2020-01-21,13,87.51
Starved,Erector,4,2020-01-22,9,132.217
Starved,Erector,4,2020-01-23,21,419.745
Starved,Erector,4,2020-01-24,4,41.218
Starved,Erector,4,2020-01-25,14,168.297
Starved,Erector,4,2020-01-26,8,62.541
Starved,Erector,4,2020-01-27,3,128.463
Starved,Erector,4,2020-01-28,5,80.466
Starved,Erector,4,2020-01-29,14,188.899
Starved,Erector,4,2020-01-30,24,289.321
Starved,Erector,4,2020-01-31,6,43.267
Starved,Erector,5,2020-01-07,1,3.013
Starved,Erector,6,2020-01-02,16,104.393
Starved,Erector,6,2020-01-03,3,63.274
Starved,Erector,6,2020-01-05,2,95.347
Starved,Erector,6,2020-01-06,1,2.009
Starved,Erector,6,2020-01-08,1,31.122
Starved,Erector,6,2020-01-09,7,488.642
Starved,Erector,6,2020-01-10,1,220.581
Starved,Erector,6,2020-01-11,3,42.521
Starved,Erector,6,2020-01-12,1,2.005
Starved,Erector,6,2020-01-13,7,76.305
Starved,Erector,6,2020-01-15,1,4.011
Starved,Erector,6,2020-01-16,5,215.471
Starved,Erector,6,2020-01-18,1,5.013
Starved,Erector,6,2020-01-19,1,5.067
Starved,Erector,6,2020-01-20,2,56.462
Starved,Erector,6,2020-01-21,8,111.511
Starved,Erector,6,2020-01-22,3,23.165
Starved,Erector,6,2020-01-23,8,171.685
Starved,Erector,6,2020-01-24,3,23.117
Starved,Erector,6,2020-01-25,11,242.454
Starved,Erector,6,2020-01-26,4,1259.353
Starved,Erector,6,2020-01-27,2,63.239
Starved,Erector,6,2020-01-28,1,96.297
Starved,Erector,6,2020-01-29,7,68.419
Starved,Erector,6,2020-01-30,17,750.182
Starved,Erector,6,2020-01-31,4,99.579
Starved,Labeller,0,2020-01-02,7,1658.334
Starved,Labeller,0,2020-01-03,4,531.721
Starved,Labeller,0,2020-01-04,3,1010.639
Starved,Labeller,0,2020-01-05,9,3857.497
Starved,Labeller,0,2020-01-06,13,4478.184
Starved,Labeller,0,2020-01-07,18,6448.857
Starved,Labeller,0,2020-01-08,5,1745.828
Starved,Labeller,0,2020-01-09,9,1614.767
Starved,Labeller,0,2020-01-10,10,1542.354
Starved,Labeller,0,2020-01-11,23,5142.834
Starved,Labeller,0,2020-01-12,4,1119.391
Starved,Labeller,0,2020-01-13,34,8406.898
Starved,Labeller,0,2020-01-14,7,1947.639
Starved,Labeller,0,2020-01-15,9,2352.034
Starved,Labeller,0,2020-01-16,5,1026.144
Starved,Labeller,0,2020-01-17,6,1091.135
Starved,Labeller,0,2020-01-18,11,3285.806
Starved,Labeller,0,2020-01-19,12,2179.034
Starved,Labeller,0,2020-01-20,6,1430.487
Starved,Labeller,0,2020-01-21,12,2413.943
Starved,Labeller,0,2020-01-22,8,2928.099
Starved,Labeller,0,2020-01-23,12,3840.428
Starved,Labeller,0,2020-01-24,5,249.926
Starved,Labeller,0,2020-01-25,6,1695.912
Starved,Labeller,0,2020-01-26,9,2152.166
Starved,Labeller,0,2020-01-27,16,5675.184
Starved,Labeller,0,2020-01-28,25,7572.901
Starved,Labeller,0,2020-01-29,17,4145.705
Starved,Labeller,0,2020-01-30,35,9542.417
Starved,Labeller,0,2020-01-31,9,1667.788
Starved,Labeller,2,2020-01-02,9,391.768
Starved,Labeller,2,2020-01-03,3,83.487
Starved,Labeller,2,2020-01-04,2,60.214
Starved,Labeller,2,2020-01-05,6,263.451
Starved,Labeller,2,2020-01-06,11,403.994
Starved,Labeller,2,2020-01-07,18,717.675
Starved,Labeller,2,2020-01-08,7,241.566
Starved,Labeller,2,2020-01-09,3,186.728
Starved,Labeller,2,2020-01-10,6,161.001
Starved,Labeller,2,2020-01-11,16,489.507
Starved,Labeller,2,2020-01-12,3,164.829
Starved,Labeller,2,2020-01-13,28,1657.147
Starved,Labeller,2,2020-01-14,5,128.346
Starved,Labeller,2,2020-01-15,5,84.843
Starved,Labeller,2,2020-01-16,6,176.899
Starved,Labeller,2,2020-01-17,4,129.583
Starved,Labeller,2,2020-01-18,12,1520.643
Starved,Labeller,2,2020-01-19,13,722.483
Starved,Labeller,2,2020-01-20,5,337.157
Starved,Labeller,2,2020-01-21,8,352.737
Starved,Labeller,2,2020-01-22,4,133.363
Starved,Labeller,2,2020-01-23,11,456.692
Starved,Labeller,2,2020-01-24,1,49.143
Starved,Labeller,2,2020-01-25,4,282.087
Starved,Labeller,2,2020-01-26,7,945.596
Starved,Labeller,2,2020-01-27,14,718.479
Starved,Labeller,2,2020-01-28,17,888.961
Starved,Labeller,2,2020-01-29,12,592.988
Starved,Labeller,2,2020-01-30,21,1102.783
Starved,Labeller,2,2020-01-31,12,398.339
Starved,Labeller,3,2020-01-02,2,158.532
Starved,Labeller,3,2020-01-03,2,127.887
Starved,Labeller,3,2020-01-06,1,17.17
Starved,Labeller,3,2020-01-07,1,37.124
Starved,Labeller,3,2020-01-08,2,20.067
Starved,Labeller,3,2020-01-09,3,126.909
Starved,Labeller,3,2020-01-13,1,24.085
Starved,Labeller,3,2020-01-14,3,390.042
Starved,Labeller,3,2020-01-15,2,74.283
Starved,Labeller,3,2020-01-16,1,2.005
Starved,Labeller,3,2020-01-20,2,233.636
Starved,Labeller,3,2020-01-21,1,34.197
Starved,Labeller,3,2020-01-22,2,93.844
Starved,Labeller,3,2020-01-23,2,188.114
Starved,Labeller,3,2020-01-24,1,52.224
Starved,Labeller,3,2020-01-25,1,5.014
Starved,Labeller,3,2020-01-26,4,294.851
Starved,Labeller,3,2020-01-27,2,113.74
Starved,Labeller,3,2020-01-28,1,84.215
Starved,Labeller,3,2020-01-29,3,631.31
Starved,Labeller,3,2020-01-30,10,527.261
Starved,Labeller,5,2020-01-05,1,2.006
Starved,Labeller,5,2020-01-06,1,2.018
Starved,Labeller,5,2020-01-07,1,2.004
Starved,Labeller,5,2020-01-09,2,5.083
Starved,Labeller,5,2020-01-10,2,7.025
Starved,Labeller,5,2020-01-11,4,10.096
Starved,Labeller,5,2020-01-12,1,2.008
Starved,Labeller,5,2020-01-13,5,8.047
Starved,Labeller,5,2020-01-19,4,10.041
Starved,Labeller,5,2020-01-20,1,2.016
Starved,Labeller,5,2020-01-21,2,5.052
Starved,Labeller,5,2020-01-22,2,5.012
Starved,Labeller,5,2020-01-23,1,4.01
Starved,Labeller,5,2020-01-24,2,7.075
Starved,Labeller,5,2020-01-26,1,4.062
Starved,Labeller,5,2020-01-27,1,2.006
Starved,Labeller,5,2020-01-28,1,2.031
Starved,Labeller,5,2020-01-29,1,2.017
Starved,Labeller,5,2020-01-30,4,13.064
Starved,Labeller,5,2020-01-31,1,2.007
Starved,Labeller,6,2020-01-03,1,9.031
Starved,Labeller,6,2020-01-12,1,4.061
Starved,Packer,0,2020-01-02,37,1858.594
Starved,Packer,0,2020-01-03,11,878.389
Starved,Packer,0,2020-01-04,26,1169.564
Starved,Packer,0,2020-01-05,46,3267.108
Starved,Packer,0,2020-01-06,74,4749.259
Starved,Packer,0,2020-01-07,83,6606.538
Starved,Packer,0,2020-01-08,32,1760.634
Starved,Packer,0,2020-01-09,22,1585.092
Starved,Packer,0,2020-01-10,39,2159.523
Starved,Packer,0,2020-01-11,123,5052.196
Starved,Packer,0,2020-01-12,14,1403.337
Starved,Packer,0,2020-01-13,152,6351.329
Starved,Packer,0,2020-01-14,34,1966.813
Starved,Packer,0,2020-01-15,41,2157.238
Starved,Packer,0,2020-01-16,13,831.778
Starved,Packer,0,2020-01-17,9,867.322
Starved,Packer,0,2020-01-18,76,3773.844
Starved,Packer,0,2020-01-19,96,2116.504
Starved,Packer,0,2020-01-20,9,1663.098
Starved,Packer,0,2020-01-21,31,3018.9
Starved,Packer,0,2020-01-22,42,2840.369
Starved,Packer,0,2020-01-23,33,4042.223
Starved,Packer,0,2020-01-24,15,939.445
Starved,Packer,0,2020-01-25,18,1594.363
Starved,Packer,0,2020-01-26,21,2277.89
Starved,Packer,0,2020-01-27,26,6004.805
